0.00,6.46,2.29,0.00,0.00,0.00,6.67,0.00,5.21
0.00,0.00,0.00,0.00,0.00,0.00,3.18,0.00,1.59
0.40,0.00,0.00,0.00,0.00,0.00,1.60,0.00,5.20
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.64
0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.00,2.50
0.00,0.00,0.00,0.00,5.37,0.00,0.00,0.00,4.15
0.00,0.00,0.00,1.08,0.00,0.00,0.00,1.08,6.76
2.40,0.00,0.00,0.00,0.40,0.00,0.00,0.00,3.60
0.68,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00
0.00,0.00,0.00,0.00,0.00,0.00,3.64,0.00,1.52
0.00,6.06,4.55,3.94,0.00,0.00,0.00,0.00,3.94
2.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.24
7.22,1.67,8.33,0.00,5.74,0.00,0.00,0.00,2.22
0.00,0.00,0.00,0.00,4.21,0.00,0.00,0.00,1.58
0.00,4.05,2.97,0.00,0.00,0.00,0.00,0.00,2.70
0.00,0.00,0.00,0.59,4.41,0.00,10.00,0.00,0.59
0.00,0.00,0.00,0.00,0.00,0.00,3.66,3.17,3.41
4.57,0.00,8.29,0.00,0.00,0.00,4.86,0.00,5.14
0.00,0.00,0.00,8.40,8.00,0.00,0.00,0.00,5.20
0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,3.70
0.00,6.46,0.00,0.00,0.00,1.25,0.00,0.00,3.33
0.00,0.00,0.00,0.00,0.00,4.83,0.00,0.00,5.17
0.00,0.00,0.00,6.67,4.07,0.00,0.00,0.00,3.70
0.00,0.00,8.89,5.93,0.00,0.00,0.00,0.00,4.44
0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.63,5.26
0.00,7.35,0.00,0.00,0.00,0.00,0.00,0.00,2.35
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21
0.00,0.00,0.00,0.00,5.58,0.00,1.63,0.00,0.70
0.00,0.00,0.00,0.00,3.64,0.00,0.00,4.55,0.61
0.00,0.00,0.00,0.00,0.00,3.75,0.00,0.00,2.00
5.41,0.00,0.00,0.00,4.32,8.38,10.00,8.92,2.70
2.81,0.00,0.00,0.00,2.19,0.00,0.00,8.75,8.44
0.00,0.00,0.00,0.00,0.00,0.00,2.22,0.00,4.00
0.00,1.08,0.00,0.00,0.00,0.00,0.00,0.00,5.41
0.00,5.76,0.00,4.24,0.00,0.00,10.00,0.00,6.06
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.47
0.00,1.67,0.00,0.00,0.00,0.00,0.00,0.00,3.81
0.00,0.59,6.76,0.00,3.24,0.00,0.00,0.00,6.47
0.00,0.00,0.00,0.00,0.00,0.00,2.35,0.00,6.47
9.25,0.00,0.00,5.00,0.00,0.00,0.00,0.00,3.50
0.00,0.00,4.55,5.45,0.00,0.00,0.00,0.00,10.00
0.00,0.00,0.00,0.00,0.00,5.53,1.58,5.26,6.32
0.00,3.67,0.00,0.00,0.00,5.10,0.00,0.00,10.00
0.00,0.00,0.00,0.00,7.33,0.00,0.00,0.00,6.33
0.00,6.05,1.05,0.00,0.00,0.00,9.21,0.00,4.47
0.00,4.07,0.00,0.00,0.00,4.44,0.00,0.00,2.96
0.00,5.12,6.83,0.00,0.00,0.00,0.00,0.00,1.71
0.00,0.00,7.42,0.00,0.00,0.00,1.94,0.00,1.94
2.22,0.00,8.61,0.00,0.00,0.00,0.00,0.00,2.50
0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,4.67
0.00,0.00,0.00,2.44,0.00,0.00,6.44,0.00,0.44
3.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,8.00
0.00,3.87,0.00,0.00,4.52,0.00,0.00,0.00,1.29
0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00
0.00,0.00,0.00,5.00,3.75,2.71,0.00,10.00,6.46
0.00,6.11,0.00,0.00,0.00,0.00,0.00,0.00,1.67
0.00,0.00,0.00,8.64,9.32,0.00,0.45,0.00,5.23
0.00,0.00,0.00,0.00,4.48,0.00,0.00,0.00,5.86
2.63,3.42,0.00,0.00,0.00,0.00,0.00,0.00,2.63
8.82,3.53,0.00,0.00,0.00,0.00,0.00,0.00,5.00
0.00,0.00,1.94,0.00,3.23,2.26,0.00,0.00,4.19
0.00,0.00,0.00,0.00,0.00,2.19,4.38,0.00,2.19
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.56
0.00,0.00,0.00,0.00,0.00,0.00,2.16,7.57,0.81
0.00,8.39,0.00,6.13,0.00,3.87,0.00,0.00,1.61
0.00,0.00,0.00,1.03,0.00,0.00,0.00,0.00,10.00
8.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.61
0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,3.33
0.00,0.00,0.00,0.00,5.90,0.00,0.00,0.00,3.08
0.27,0.00,6.76,3.78,4.86,0.00,0.00,0.00,6.49
0.00,0.00,3.24,0.00,0.00,7.06,0.00,9.71,1.18
0.00,0.00,0.00,0.00,2.11,0.00,0.00,0.00,4.74
0.00,0.00,4.10,0.00,5.38,0.00,0.00,0.00,9.23
0.00,0.00,3.48,0.00,0.00,0.00,2.61,1.74,2.17
0.00,6.56,0.00,0.00,2.81,0.00,0.00,0.00,0.62
0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,5.00
0.00,3.45,0.00,0.00,4.83,6.55,0.00,0.00,1.03
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.69
0.00,0.00,0.00,0.00,0.00,7.67,0.00,0.00,4.65
0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,6.44
0.00,0.00,0.68,0.00,0.00,0.00,0.00,1.14,5.91
0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,7.00
2.93,0.00,0.00,0.00,0.00,5.85,0.00,0.00,10.00
0.00,0.00,0.00,0.00,0.00,7.06,0.00,0.00,6.47
0.00,0.00,4.63,0.00,0.00,0.00,0.00,0.00,3.90
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.27
0.00,0.00,0.00,0.00,6.76,0.00,0.00,0.00,4.41
2.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.04
4.36,0.00,2.56,0.00,0.00,0.00,0.00,0.00,9.23
0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.91,4.85
0.00,0.00,0.00,8.57,0.00,0.00,0.00,0.00,7.14
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.39
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.25
0.00,0.61,0.00,0.00,0.00,4.24,10.00,0.00,4.55
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.29
0.00,2.00,0.00,0.00,6.00,0.00,1.33,8.33,7.00
0.00,4.85,2.42,1.82,0.00,0.00,0.00,0.00,10.00
0.00,4.75,0.00,1.00,0.00,0.00,0.00,0.00,3.75
0.00,0.00,0.00,1.84,0.00,0.00,0.00,0.00,5.53
0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,10.00
4.00,0.00,0.00,0.00,7.50,0.00,0.00,0.00,4.00
0.00,0.00,0.00,0.00,0.00,0.00,3.91,0.00,4.35
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.77
6.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50
6.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.58
0.00,0.00,0.00,0.00,0.00,1.76,0.00,4.41,1.47
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00
0.00,0.00,0.00,0.00,0.00,5.24,0.00,0.00,3.57
0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,2.42
1.79,0.00,5.71,2.86,8.57,0.00,0.00,0.00,3.57
10.00,6.55,3.10,0.00,0.00,2.41,0.00,0.00,5.86
0.00,4.32,0.00,5.41,0.00,0.00,0.00,0.00,9.19
0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,10.00
8.44,0.00,0.00,0.00,5.31,0.00,0.00,0.00,1.56
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.15
4.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.56
0.00,2.29,0.00,0.00,0.57,5.43,0.00,0.00,3.14
0.00,0.00,0.00,0.00,6.40,0.00,0.00,0.00,0.60
0.00,3.75,0.00,0.00,0.00,0.00,0.00,0.00,2.75
0.00,0.00,0.00,3.68,0.00,0.00,3.68,0.00,3.16
3.33,10.00,4.81,0.00,0.00,0.37,0.00,1.85,3.70
0.00,1.25,0.00,0.00,0.00,0.00,0.00,3.75,8.44
0.00,3.24,0.00,3.78,0.00,0.00,0.00,0.00,6.49
5.21,4.38,0.00,0.00,5.21,1.25,0.00,0.00,4.17
0.00,8.39,0.00,0.00,0.00,0.00,0.00,0.00,1.94
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.56
0.00,0.00,5.81,1.16,2.79,0.00,0.00,0.00,6.74
0.00,6.73,0.00,0.00,0.00,0.00,2.24,0.00,5.92
0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,1.07
5.65,0.00,5.65,10.00,0.00,5.43,0.00,0.00,3.26
0.00,6.25,0.00,0.00,0.00,0.00,0.00,3.12,1.88
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.56
10.00,0.00,6.76,4.71,0.00,4.12,5.29,0.00,0.29
0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.60,4.00
0.00,0.00,0.00,0.00,3.12,0.00,0.00,0.00,3.75
0.00,3.95,1.32,0.00,5.79,0.00,0.00,0.00,7.11
0.00,2.67,0.00,0.00,0.00,6.00,0.00,9.00,1.00
0.00,0.00,0.00,0.00,0.26,0.00,0.00,3.33,10.00
0.00,10.00,4.62,0.00,0.00,0.00,0.00,0.00,3.85
0.00,0.00,0.00,2.94,0.00,0.00,0.00,3.82,8.24
0.00,1.67,0.00,0.00,0.00,0.00,0.00,1.11,6.39
0.00,0.00,0.00,2.56,0.00,0.00,0.00,0.00,4.10
0.00,5.65,0.00,0.00,0.00,0.00,7.61,5.00,0.43
0.00,0.00,1.67,0.00,0.00,0.00,0.00,0.00,4.72
0.00,0.00,0.00,0.00,1.11,0.00,0.00,0.28,0.83
0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.86,4.29
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.41
0.00,0.00,0.00,3.49,0.00,0.00,0.00,0.00,6.74
0.00,0.00,0.00,0.00,0.00,0.00,1.03,0.00,5.38
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55
0.00,0.00,0.00,0.62,9.38,0.00,0.00,0.00,4.69
0.00,0.00,0.00,0.00,1.20,0.00,0.00,0.00,6.80
0.00,0.00,0.87,0.00,0.00,0.00,0.00,0.00,10.00
0.00,0.00,0.00,0.00,9.68,0.00,0.00,0.00,3.23
0.00,0.00,0.00,0.00,6.41,0.00,0.00,0.00,1.03
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.05
10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.38
0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,2.50
0.00,10.00,0.00,0.00,0.00,0.00,1.11,5.33,2.22
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00
0.00,0.00,0.00,0.00,0.00,5.71,2.50,0.00,5.00
0.00,0.00,0.00,4.12,2.94,0.00,0.00,0.00,0.88
2.44,0.00,4.00,0.00,0.00,0.00,0.00,0.00,9.56
10.00,0.00,2.07,3.10,0.00,4.48,0.00,0.00,3.79
0.00,0.00,0.00,7.57,2.97,0.00,5.68,0.00,0.27
0.00,0.00,0.00,2.56,0.00,0.00,4.42,4.19,4.19
0.00,0.00,0.00,2.06,0.00,0.00,0.00,0.00,5.00
0.00,0.00,0.00,0.00,3.72,0.00,0.00,0.00,0.70
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.26
6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.74
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.44
10.00,0.89,0.00,0.00,6.22,0.00,3.11,0.00,1.11
0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,1.38
0.00,0.00,0.00,0.00,0.00,0.00,6.59,0.00,2.95
0.00,2.11,0.00,0.00,1.84,0.00,0.00,0.00,7.63
0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,4.47
0.57,8.00,0.00,3.14,8.00,0.00,0.00,0.00,2.00
0.00,0.00,0.00,0.00,6.00,7.60,5.60,0.00,3.60
0.00,3.23,0.00,0.00,0.00,0.00,0.00,0.00,4.19
6.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.93
0.00,0.00,0.00,6.30,0.22,6.52,0.00,0.00,1.09
0.00,0.00,0.00,0.00,0.00,7.56,0.00,0.00,2.22
0.00,0.00,6.52,6.74,0.00,0.00,0.00,3.91,1.96
0.00,0.00,4.19,4.19,0.00,0.00,0.00,3.55,1.94
0.00,0.00,0.00,0.00,3.82,2.35,0.00,0.00,10.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.36,4.24
10.00,0.00,0.00,1.21,0.00,0.00,0.00,3.33,3.94
6.00,0.00,0.00,0.00,6.57,0.00,0.00,1.14,2.57
0.00,0.00,0.00,0.00,0.83,6.39,0.00,0.00,5.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.49
0.00,0.00,10.00,0.00,2.27,10.00,0.00,0.00,5.00
0.00,0.00,0.37,0.00,0.00,4.07,0.00,0.00,5.19
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.38
0.00,0.00,3.24,0.00,1.89,2.97,0.00,0.00,6.76
0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.61,6.36
0.00,2.31,1.28,0.00,0.00,0.00,0.00,0.00,6.92
0.00,4.81,0.00,0.00,2.22,0.00,0.00,0.00,5.56
0.00,0.00,7.62,0.00,0.00,0.00,5.24,0.00,4.29
0.00,0.00,0.00,0.00,0.00,2.35,0.00,0.00,7.06
0.00,0.00,6.29,0.00,0.00,0.00,0.00,0.00,7.14
0.00,0.21,3.62,4.26,0.00,0.00,0.00,0.00,6.60
3.64,0.00,9.09,3.64,0.00,4.55,2.42,0.00,10.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.57
0.00,0.00,10.00,0.00,2.22,0.00,0.00,8.06,2.22
0.00,0.00,0.00,0.00,0.00,0.00,6.43,0.00,3.93
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17
0.00,0.33,0.00,0.00,7.67,0.00,0.00,0.00,5.33
0.00,0.00,0.00,1.59,0.00,1.14,0.00,1.59,10.00
0.00,0.00,0.00,0.00,0.00,0.00,1.03,2.56,6.41
0.00,0.00,0.00,4.85,0.00,0.00,0.00,2.73,7.27
6.67,0.00,0.00,4.33,0.00,0.00,0.00,4.67,3.67
6.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.67
0.00,0.00,2.29,0.00,0.00,0.00,0.00,0.00,4.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.06,2.19
0.00,0.00,0.00,5.12,4.39,0.00,0.00,0.00,2.68
5.45,1.45,0.00,0.00,10.00,0.00,0.00,0.00,0.73
0.00,0.00,5.41,4.32,5.14,0.00,4.05,0.00,0.81
4.84,0.00,4.84,0.00,0.00,0.00,3.23,6.77,8.06
0.00,0.00,3.03,0.00,0.00,0.00,0.00,0.00,2.42
0.00,5.86,0.00,0.00,0.00,0.00,0.00,0.00,6.55
6.56,0.00,0.00,0.00,0.00,0.00,0.00,10.00,5.31
0.00,6.43,0.00,0.00,0.00,0.00,0.00,0.00,2.86
1.52,0.00,3.94,0.00,0.00,0.00,0.00,0.00,5.45
5.58,5.81,3.72,0.00,0.00,0.00,6.51,0.00,5.58
0.00,0.00,0.00,0.00,0.00,3.82,0.00,0.00,8.24
0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,2.73
0.00,3.26,0.00,0.00,0.22,0.00,10.00,0.00,8.91
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.33
0.00,0.00,0.56,0.00,0.00,4.44,0.00,0.00,7.22
0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,2.80
7.09,0.00,0.00,0.00,0.00,0.00,7.45,0.00,5.64
3.14,0.00,0.00,3.33,0.00,0.00,0.00,0.00,2.94
0.00,7.25,0.00,0.00,0.00,5.50,3.25,0.00,1.75
0.00,0.00,2.35,3.82,0.00,0.00,0.00,0.00,5.00
0.00,0.00,0.62,0.00,0.00,0.00,0.00,0.00,1.25
0.00,0.00,0.00,0.00,0.00,0.00,5.13,0.00,2.82
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.40
0.00,0.00,4.05,0.00,0.00,0.00,0.00,2.97,3.24
0.00,3.71,0.00,0.00,0.00,0.00,0.00,0.00,6.57
0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.95,4.09
0.00,0.00,5.14,1.43,3.14,0.00,6.57,0.00,4.57
6.83,0.00,0.00,0.00,0.00,0.00,8.78,0.00,1.71
0.00,0.00,0.00,0.00,5.38,2.82,5.38,0.00,5.13
0.00,0.00,0.00,0.00,0.00,0.00,9.32,0.00,6.36
0.00,0.00,0.00,3.94,0.00,0.00,0.00,0.00,3.03
10.00,1.00,4.00,8.50,4.00,2.00,0.00,0.00,4.00
0.00,0.00,0.00,2.86,0.00,4.29,0.00,3.21,2.86
0.00,0.00,0.00,2.75,4.75,0.00,4.00,0.00,6.50
0.00,0.00,0.00,0.00,0.00,3.90,0.00,10.00,2.93
0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29
0.00,0.00,0.00,8.33,0.00,0.00,8.10,0.00,1.19
0.00,0.00,0.00,0.00,0.00,9.80,0.00,0.00,2.40
0.00,0.00,6.88,5.31,0.00,3.75,0.00,1.88,1.88
6.36,0.00,0.00,0.00,0.00,4.55,0.00,0.00,4.24
2.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.53
0.00,0.00,0.00,0.00,0.00,0.00,5.11,8.00,6.67
0.00,1.82,0.00,3.64,0.00,2.12,0.00,0.00,10.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.95,1.71
0.00,0.00,4.38,0.00,0.00,0.00,0.00,5.62,1.88
5.00,0.00,0.00,0.00,0.00,0.00,0.00,9.67,2.33
0.00,0.00,0.00,4.48,0.00,0.00,0.00,0.00,2.07
0.00,0.00,0.00,3.72,0.00,6.51,5.58,0.00,4.19
0.00,0.86,0.00,0.00,4.29,0.00,0.00,0.00,4.86
0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.79,4.79
0.00,0.00,0.00,0.00,1.14,0.00,5.43,0.00,9.43
5.15,0.00,3.94,0.00,0.00,0.00,0.00,0.00,1.21
4.39,0.00,0.00,0.00,0.24,8.54,0.00,0.00,0.98
0.00,0.00,2.05,0.00,3.86,0.00,0.00,0.00,3.41
2.31,0.00,0.00,0.00,0.00,0.77,0.00,5.38,4.23
3.23,0.00,0.00,0.00,0.00,0.00,0.00,4.19,6.77
0.00,0.00,3.18,0.00,0.00,0.00,0.00,0.00,3.64
0.00,0.00,0.00,0.00,0.00,0.00,4.32,0.00,0.81
0.00,0.00,0.00,0.27,7.30,0.00,0.00,0.00,4.59
4.05,0.00,0.00,0.00,9.05,0.00,6.43,0.00,2.38
0.00,2.56,0.00,1.79,0.00,0.00,0.00,0.00,5.64
10.00,0.00,0.00,0.00,0.00,4.69,0.00,0.00,5.94
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00
0.00,0.00,0.00,1.39,0.00,0.00,0.00,0.00,5.00
1.88,0.00,0.00,7.50,0.00,8.12,0.00,0.00,5.00
0.00,0.00,0.00,0.00,0.00,0.00,2.63,0.00,6.58
0.00,0.00,0.00,0.00,0.00,0.00,4.38,0.00,2.81
0.00,0.00,0.00,0.00,0.00,6.57,5.14,0.00,3.71
0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.36,5.64
0.00,5.71,0.00,0.00,0.00,0.00,1.43,0.00,6.43
0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,4.85
0.93,2.41,0.00,0.00,0.00,0.00,0.00,0.00,5.56
0.00,0.00,0.00,0.00,3.14,0.00,0.00,0.00,10.00
5.48,0.00,0.00,0.00,0.71,0.00,0.95,0.00,7.86
0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,1.67
0.00,0.00,4.29,7.50,0.00,0.00,0.00,0.00,1.43
0.00,0.00,8.06,0.00,0.00,0.00,0.00,0.00,3.23
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00
0.00,2.06,0.00,4.41,0.00,1.76,7.35,0.00,5.00
0.00,0.00,0.00,0.00,6.49,0.00,3.24,0.00,3.51
6.11,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.28
0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.17,5.61
5.29,0.00,7.06,0.00,6.76,0.00,0.00,0.00,1.47
0.00,0.00,0.00,2.26,0.00,0.00,0.97,0.00,4.84
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.57
0.00,0.00,0.00,2.68,0.00,0.00,0.00,5.61,5.37
0.00,0.00,0.00,0.00,0.00,2.19,0.00,0.00,7.81
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.50
3.08,4.10,0.00,2.31,0.00,0.00,0.00,8.72,2.05
0.00,3.75,0.00,0.00,0.00,0.00,0.00,0.00,5.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.64
0.00,1.08,0.00,0.00,0.00,0.00,4.86,3.24,10.00
0.00,0.00,5.83,0.00,0.00,0.00,0.00,0.00,0.28
0.00,0.00,0.00,0.00,0.00,0.00,4.38,0.00,1.56
0.00,5.13,0.00,0.00,5.90,0.00,5.90,0.00,2.31
0.00,3.10,0.00,5.17,0.00,2.76,0.00,0.00,3.45
0.00,6.30,0.00,2.59,0.00,0.00,0.00,0.00,5.19
0.00,0.00,6.49,0.00,0.00,0.00,0.00,0.00,9.73
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.85
2.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.60
2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.90
4.77,0.00,0.00,6.14,0.00,1.14,0.00,0.00,8.18
0.00,1.33,0.00,0.00,0.00,0.00,10.00,0.67,5.78
0.00,2.89,0.00,8.95,0.00,0.00,0.00,5.26,0.79
0.00,0.75,0.00,0.00,0.00,0.00,2.50,0.00,5.50
0.00,0.00,0.00,0.00,0.00,0.00,10.00,2.56,0.23
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.61,5.92
0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,2.89
1.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.27
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.06
0.00,0.00,0.00,0.00,0.00,5.43,0.00,3.43,5.43
0.00,0.00,0.00,3.59,0.00,0.00,0.00,0.00,4.10
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.21
10.00,0.00,3.21,0.00,5.71,0.00,0.00,0.00,4.29
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.24
10.00,5.29,0.00,0.00,0.00,0.00,0.00,0.00,4.12
0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.00,7.88
