37.00,0.00,0.00,0.00,0.00,7.03,0.00,0.00,0.00,0.00,0.00,8.92,9.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08
33.00,3.94,0.00,0.00,0.00,0.00,0.00,6.06,0.00,8.79,4.55,3.94,0.00,0.00,2.42,0.00,0.00,0.00,0.00,0.00,3.94
26.00,0.00,0.00,0.00,4.23,0.00,0.00,2.69,0.00,6.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30.00,0.00,0.00,0.00,0.00,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.67,4.33,0.00,0.00,0.00,6.67,0.00,0.00
43.00,0.00,0.00,2.79,1.16,0.00,0.00,4.42,6.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.00,0.00,0.00,6.45,0.00,0.00,0.00,6.13,0.00
38.00,0.00,2.89,0.00,3.95,0.00,4.21,1.05,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.95,0.00,0.00
30.00,5.00,1.33,0.00,0.00,0.00,0.00,0.00,4.00,0.00,2.33,0.00,0.00,8.00,6.33,0.00,0.00,0.00,0.00,0.00,0.00
40.00,0.00,1.75,0.00,4.00,3.25,0.00,5.75,0.00,5.25,5.00,0.00,0.00,0.00,6.50,0.00,0.00,0.00,0.00,0.00,0.00
23.00,0.00,3.04,0.00,0.87,0.00,10.00,0.00,0.00,6.09,4.35,2.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
38.00,3.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.74,6.58,0.00,0.00,3.68,0.00
40.00,4.75,3.75,0.00,0.00,0.00,0.00,0.00,0.00,6.50,0.00,5.00,8.75,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33.00,0.00,0.00,0.00,7.27,2.42,6.67,0.00,0.00,5.76,0.00,0.00,0.30,2.42,0.00,2.12,0.00,0.00,0.00,0.00,0.00
36.00,1.11,0.00,1.39,0.00,0.00,6.67,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,6.39,0.00,0.00
36.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,3.33,0.00,6.39,0.00,0.00,3.06,0.00,0.00,0.00,0.00,1.11,0.00
39.00,0.00,0.00,0.00,3.85,0.00,2.56,0.00,0.00,0.00,6.41,1.54,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
39.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.41,2.82,0.00,0.00,0.00,4.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30.00,0.00,1.00,7.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36.00,0.00,5.28,0.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,4.72,0.00,0.00,4.44,8.33,0.00,0.00,0.00,3.33,9.44
38.00,2.37,6.84,0.00,7.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.11,0.00,0.00,0.00,0.00,2.37,0.00
30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,5.00,0.67,0.00,0.00,0.00
33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.82,0.00,4.55,3.33,0.00,0.00,0.00,0.00,0.00,0.00
40.00,0.00,0.00,0.00,7.50,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,3.50,0.00,7.00,1.25,5.00,0.00,8.75
26.00,0.00,0.00,0.00,2.31,0.00,0.00,0.00,0.00,3.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.46,1.92,0.00,0.00
35.00,0.00,1.43,0.00,3.43,0.00,3.14,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,3.71,0.00,0.00,0.00
38.00,0.00,0.00,0.00,3.42,0.00,7.63,0.00,0.00,0.00,4.74,8.42,7.63,0.00,5.53,0.26,0.00,0.00,0.00,0.00,0.00
31.00,0.00,0.00,0.00,0.00,3.23,0.00,0.00,6.45,0.00,0.00,0.00,4.19,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.83,1.30,0.00,0.00,0.00,6.09,0.00,9.57
24.00,0.00,2.92,0.00,0.00,0.00,0.00,9.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.00,2.50,0.00,0.00,8.33
37.00,0.00,0.00,7.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.05,0.00,0.00,0.00,2.97,0.00,0.00
28.00,6.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.64,0.00,2.50,0.00,0.00,0.00,0.00,0.00,4.64
42.00,0.00,0.00,0.00,0.00,0.00,4.52,3.81,3.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.62,0.00,3.10,0.00
64.00,0.00,0.00,6.56,0.00,0.00,0.00,0.00,0.00,0.00,2.66,0.00,0.00,0.00,0.00,0.00,0.00,4.38,0.00,0.00,0.00
39.00,7.18,3.33,0.00,1.03,4.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.97,4.36,0.00
40.00,0.00,0.25,8.50,4.50,6.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,1.75,0.00,0.00,0.00,0.00,0.00
31.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,6.45,0.00,0.00,0.00,3.87,0.00,0.00,0.00,0.65,0.00,3.87
46.00,0.00,0.00,8.04,0.00,0.00,0.00,0.00,2.83,2.83,0.00,0.00,0.00,0.00,0.00,0.00,4.13,8.70,0.00,0.00,0.00
35.00,0.00,0.00,0.00,1.14,6.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00
48.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,2.08,0.00,3.12,3.96,7.71,10.00,0.00,0.00,0.00,0.00,0.00
36.00,0.00,5.56,1.67,0.00,4.17,0.00,0.00,2.50,7.50,5.28,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00
43.00,0.00,0.00,0.00,0.00,1.40,0.00,9.30,0.00,0.00,3.72,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.19
37.00,1.62,7.03,0.00,0.00,0.00,0.00,0.00,0.00,2.97,0.00,2.70,0.00,0.00,7.30,5.68,0.00,0.00,0.00,0.00,0.00
45.00,0.00,5.33,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.89,0.00,0.00,0.00,0.00,6.44,0.00,0.00
46.00,0.00,0.00,3.26,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,6.52,0.00,3.48,0.00,0.00,2.83,0.00,0.00
35.00,2.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,5.43,0.00,0.00,1.14,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00
45.00,1.78,0.00,0.00,0.00,0.00,4.44,2.44,0.00,0.00,0.00,10.00,0.00,2.22,0.00,0.00,10.00,2.22,0.00,0.00,4.89
35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.57,3.14,0.00,7.43,0.00,4.00,0.00,0.00
41.00,0.00,0.00,0.00,0.00,0.00,8.78,5.61,0.00,0.00,0.00,0.49,0.00,9.02,0.00,3.41,0.00,0.00,0.00,7.32,0.00
52.00,0.00,0.00,3.65,9.42,0.00,5.96,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00
32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.19,0.00,0.00,0.00,5.00,10.00,4.69,0.00,0.00,0.00,0.00,0.00,0.94
47.00,0.00,8.09,0.00,0.00,0.00,0.00,0.00,0.00,1.70,1.28,0.00,0.00,0.00,4.26,0.00,0.00,0.00,0.00,4.47,0.00
27.00,5.19,8.89,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,0.00,1.85,5.56
33.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,3.94,0.00,0.00,6.36,0.00,0.00,0.00,0.00,0.00,3.33,0.00,3.03,0.00
33.00,1.21,0.00,10.00,10.00,0.00,0.00,1.82,0.00,3.03,0.00,0.00,0.00,1.21,5.15,4.85,0.00,0.00,4.85,0.00,0.00
40.00,0.00,0.00,0.00,1.75,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.00,9.75,0.00
44.00,0.00,0.23,0.00,0.00,5.23,8.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.45,4.32,0.00,3.18,0.00
35.00,0.00,0.00,0.00,0.00,6.86,7.14,10.00,0.00,3.14,0.00,0.00,0.57,0.00,0.00,0.00,1.71,0.00,3.71,0.00,0.00
34.00,0.00,0.00,0.00,0.00,0.00,0.00,2.65,0.00,2.35,0.00,6.47,0.00,0.00,4.12,0.00,5.00,0.00,0.00,0.00,0.00
44.00,0.00,0.00,0.00,0.00,0.00,0.45,6.36,0.00,0.00,3.64,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.00,0.00,6.14
40.00,0.00,6.75,6.50,0.00,0.00,0.00,5.50,0.00,0.00,0.00,0.00,0.75,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00
46.00,10.00,0.00,0.00,8.48,0.00,0.00,0.00,0.00,0.00,0.87,0.00,7.17,0.00,6.52,0.00,2.61,0.00,0.00,2.17,2.61
31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,4.52,0.00,0.00,0.00,0.00,3.55,0.00,0.00,4.84,0.00,0.65,0.32
40.00,0.00,0.00,0.00,4.00,0.00,3.00,0.00,0.00,0.00,0.00,7.00,0.00,7.50,0.00,0.00,3.25,0.00,7.25,6.25,0.00
40.00,0.00,0.00,0.00,0.00,9.25,0.00,0.00,0.00,0.00,3.50,0.00,0.00,5.00,5.00,1.75,7.00,0.00,2.25,0.00,0.00
34.00,0.00,0.00,5.00,0.00,10.00,0.00,0.00,0.00,1.18,0.00,0.59,0.00,7.06,0.00,0.00,0.00,0.00,2.65,0.00,10.00
24.00,8.75,0.00,0.00,0.00,0.00,7.08,0.00,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29.00,0.00,0.00,0.00,0.00,0.00,3.79,0.00,0.00,0.00,0.00,0.00,0.00,4.48,0.00,4.83,0.34,10.00,1.03,0.00,0.00
34.00,4.71,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.59,0.00,3.53,0.00,0.00,0.59,4.12,0.00,0.00,0.00
22.00,5.91,6.36,0.00,0.00,2.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.09,1.36,0.00,0.00,0.00,0.00,0.00
37.00,0.00,2.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.05,4.59,0.00,0.00,0.00,0.00,2.43,0.00,0.00,6.49,0.00
46.00,0.00,0.00,3.26,0.00,0.00,0.00,4.78,8.26,0.00,2.61,0.00,4.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.22,0.00,0.00,3.26,1.09,0.00,4.35,0.00
35.00,0.00,0.00,7.71,0.00,0.00,0.00,0.00,0.00,0.00,1.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.71,0.00,0.57
29.00,0.00,0.00,0.34,0.00,7.24,2.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45.00,0.00,0.00,6.22,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36.00,0.00,6.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.61,0.00
38.00,0.00,0.00,0.00,10.00,5.00,8.68,0.00,0.00,0.00,3.42,0.00,3.68,0.00,0.00,0.00,0.00,10.00,2.63,0.26,0.00
33.00,0.00,0.61,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.61,0.00,0.00,0.00,0.00,10.00,2.12
37.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.05,0.00,0.00,2.97
31.00,0.00,0.00,1.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.45,0.00,0.00,2.58,0.00,0.00,0.00,3.87,0.00,0.00
24.00,0.00,0.00,0.00,0.00,10.00,0.00,2.08,0.00,3.33,0.00,2.92,5.00,1.67,9.58,0.00,2.92,0.00,0.00,0.00,0.00
35.00,0.00,4.00,2.86,0.00,2.86,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00
35.00,0.00,2.57,0.00,0.00,0.00,0.00,4.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,3.43
35.00,0.00,0.00,0.00,0.00,0.00,0.00,6.57,0.00,6.00,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42.00,0.00,0.00,3.10,0.00,0.00,0.00,0.00,0.00,0.00,5.95,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.48,0.00
25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,3.60,0.00,0.00,0.00,3.60,0.00,0.80,0.00
39.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,2.56,0.00,0.00,4.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42.00,0.00,0.00,0.00,0.00,0.00,1.90,0.00,0.00,0.00,0.00,2.38,0.00,0.00,0.00,0.00,0.00,8.33,3.81,5.95,0.00
32.00,0.00,0.00,3.75,0.00,0.00,0.00,0.00,0.00,2.19,0.00,0.00,6.56,0.00,3.75,0.00,0.00,0.00,4.38,0.00,0.00
39.00,9.23,6.92,0.00,1.79,0.51,1.79,0.00,0.00,0.00,0.00,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
37.00,2.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.59,0.00,10.00,2.16,0.00,0.00,0.00,0.00,4.05,0.00,0.00
29.00,0.00,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.59,5.52,0.00,0.00,0.00,0.00,0.00,0.00,3.45,0.00,0.00
37.00,0.00,4.59,0.00,4.59,0.00,0.00,2.70,0.00,0.00,0.00,3.78,0.00,2.97,0.00,0.00,0.00,8.38,0.00,0.00,0.00
30.00,0.00,0.00,0.00,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.33,6.67,0.00,0.00,0.00,0.00
34.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.59,0.00,0.00,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,6.47
30.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.26,4.19,0.00,4.19,8.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00
32.00,0.00,0.00,3.44,0.00,0.00,0.00,9.69,0.00,0.00,0.62,0.00,0.00,7.19,0.00,2.81,6.56,0.00,0.00,0.00,0.00
35.00,0.00,0.00,6.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.43,0.00,0.00,3.71,0.00
37.00,0.00,0.00,0.00,0.00,0.00,0.00,6.49,0.00,0.00,0.00,0.00,9.46,0.00,1.62,0.27,0.00,0.00,0.00,10.00,7.57
40.00,0.00,0.00,0.00,0.00,0.00,4.75,0.00,0.00,0.00,0.00,3.00,4.25,0.00,4.75,0.00,0.00,4.75,10.00,0.00,0.00
37.00,0.00,0.00,0.00,4.32,0.00,0.00,0.00,0.00,0.00,3.51,0.00,6.49,0.00,2.70,0.00,0.00,0.00,0.00,0.00,0.00
42.00,0.00,0.00,1.67,0.00,0.00,0.00,0.00,0.00,5.48,0.00,2.14,0.00,0.00,0.00,0.00,0.00,5.71,10.00,0.00,0.71
28.00,5.00,3.21,0.00,1.07,0.00,0.00,0.00,0.00,0.00,3.57,0.00,3.57,0.00,0.00,3.93,0.00,10.00,9.29,0.00,0.00
32.00,0.00,0.00,0.94,4.69,8.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.38,2.50
42.00,0.00,0.00,0.00,0.00,0.00,3.81,0.00,4.29,0.00,0.00,4.52,1.19,0.00,1.43,3.10,0.00,0.00,0.00,3.81,10.00
41.00,0.73,0.00,0.00,0.00,8.54,0.00,0.00,0.00,0.00,6.34,0.00,0.00,0.00,0.00,5.12,0.00,2.20,0.00,6.10,0.00
29.00,0.00,0.00,10.00,0.00,5.17,0.00,3.79,0.00,3.45,0.34,2.76,0.00,0.00,0.00,0.00,5.86,0.00,0.00,0.00,4.83
29.00,0.00,0.00,0.00,0.00,0.00,3.79,0.00,5.17,0.00,2.76,2.76,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,2.41
34.00,0.00,4.71,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,6.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.00
38.00,2.89,0.00,0.00,3.95,3.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36.00,0.00,10.00,0.00,0.00,0.00,0.00,1.67,0.00,0.00,4.44,7.78,0.00,0.00,0.00,0.00,3.89,0.00,0.00,0.56,0.00
37.00,0.00,4.59,7.03,4.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.35,0.00,0.00,0.00
34.00,0.00,2.35,3.82,0.00,0.00,0.00,7.94,0.00,4.71,0.00,0.00,0.00,0.00,0.00,7.65,0.00,0.00,0.00,0.00,0.00
46.00,0.00,3.48,1.74,0.00,0.00,0.00,0.00,0.00,0.00,1.74,5.43,10.00,0.00,0.00,0.00,8.91,0.00,0.00,0.00,3.26
35.00,0.00,0.00,0.00,0.00,0.00,7.71,0.00,2.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.14,0.86,0.00,0.00,0.57,6.57,0.00,9.43,0.00,0.00,0.00
33.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,8.48,5.45,2.12,0.00,2.73,0.00,10.00,0.00,0.00,0.00,3.94,0.00,5.15
38.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.58,0.00,0.00,1.05,5.00,6.58,1.58,0.00
29.00,0.00,5.86,4.83,6.90,0.34,0.00,4.14,0.00,0.00,0.00,0.00,0.00,6.21,10.00,10.00,0.00,0.00,2.07,1.72,0.00
41.00,0.00,0.00,1.95,3.90,0.00,0.00,0.00,4.15,0.00,0.00,0.00,0.00,0.00,3.41,0.00,0.00,0.00,0.00,0.00,0.00
47.00,4.89,0.00,1.91,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,3.62,0.00,0.00,5.53,0.00,0.00,0.00,0.00,0.00
